"code","block","trial","input_noise_magnitude","inpnoise_ascending","feedback","SoC","avg_dist_trialwise"
9,3,22,"0.5","1","neutral",4,37.5580040830967
9,3,23,"0.5","1","neutral",5,26.0167580187274
9,3,24,"0.5","1","neutral",5,35.8038900709363
9,3,25,"0.5","1","neutral",5,34.8530924087164
9,3,26,"0.5","1","negative",3,28.4656631868663
9,3,27,"0.5","1","negative",3,33.3873113680154
9,3,28,"0.5","1","negative",4,32.6301953991637
9,3,29,"0.5","1","negative",3,36.3284661885649
9,3,30,"0.5","1","negative",3,34.18417553213
9,4,1,"0.5","2","neutral",4,37.2608191880156
9,4,2,"0.5","2","positive",4,40.3388750837685
9,4,3,"0.5","2","negative",2,42.7652732685176
9,4,4,"0.5","2","negative",4,25.1443910887909
9,4,5,"0.5","2","positive",4,36.081471572073
9,4,6,"0.5","2","negative",3,36.5208455325856
9,4,7,"0.5","2","negative",4,18.9065387266319
9,4,8,"0.5","2","positive",5,19.2338653169813
9,4,9,"0.5","2","positive",5,32.2451955058414
9,4,10,"0.5","2","neutral",4,44.4496400991491
9,4,11,"0.5","2","positive",5,23.8938147411452
9,4,12,"0.5","2","negative",3,45.921400320646
9,4,13,"0.5","2","negative",3,30.0113492380806
9,4,14,"0.5","2","positive",5,17.1782817634625
9,4,15,"0.5","2","negative",4,26.9643608790527
9,4,16,"0.5","2","negative",4,23.8178929473657
9,4,17,"0.5","2","positive",5,38.3332382136876
9,4,18,"0.5","2","neutral",4,35.7441339898272
9,4,19,"0.5","2","positive",4,31.6696597880614
9,4,20,"0.5","2","positive",5,27.5882939283619
9,4,21,"0.5","2","neutral",3,33.0813356574239
9,4,22,"0.5","2","negative",2,35.5201235992591
9,4,23,"0.5","2","positive",4,28.9205427454825
9,4,24,"0.5","2","negative",2,40.2015408160659
9,4,25,"0.5","2","neutral",3,26.6493009310283
9,4,26,"0.5","2","neutral",3,45.8421404182252
9,4,27,"0.5","2","neutral",3,29.2537378609804
9,4,28,"0.5","2","neutral",3,31.7471261961102
9,4,29,"0.5","2","neutral",2,37.2809130845392
9,4,30,"0.5","2","neutral",2,22.8379225468686
9,5,1,"0.5","3","neutral",4,24.2784524215818
9,5,2,"0.5","3","positive",4,29.0790729989672
9,5,3,"0.5","3","neutral",2,30.4996518082307
9,5,4,"0.5","3","neutral",3,27.4041926864994
9,5,5,"0.5","3","neutral",3,32.7440787038588
9,5,6,"0.5","3","neutral",3,34.8972595756111
9,5,7,"0.5","3","positive",3,35.0415843836011
9,5,8,"0.5","3","positive",3,33.3903451413462
9,5,9,"0.5","3","neutral",3,28.2844187783644
9,5,10,"0.5","3","negative",3,30.8063963664844
9,5,11,"0.5","3","negative",3,22.8074402463402
9,5,12,"0.5","3","negative",3,37.7099984505926
9,5,13,"0.5","3","neutral",3,27.3453631138992
9,5,14,"0.5","3","neutral",3,25.1588248866835
9,5,15,"0.5","3","positive",3,35.831458465209
9,5,16,"0.5","3","neutral",3,37.5342192102243
9,5,17,"0.5","3","positive",3,49.730705475669
9,5,18,"0.5","3","positive",3,39.3134755281392
9,5,19,"0.5","3","neutral",3,42.9707582041263
9,5,20,"0.5","3","positive",3,28.8722514606629
9,5,21,"0.5","3","negative",3,24.7105658281448
9,5,22,"0.5","3","negative",3,24.718475307869
9,5,23,"0.5","3","negative",2,33.8412800565332
9,5,24,"0.5","3","positive",3,29.8970659500223
9,5,25,"0.5","3","negative",3,29.6889053775941
9,5,26,"0.5","3","negative",3,25.310273901501
9,5,27,"0.5","3","negative",3,39.5239628839808
9,5,28,"0.5","3","positive",3,24.8348169907835
9,5,29,"0.5","3","positive",4,19.7369327488201
9,5,30,"0.5","3","negative",3,26.726819759806
9,6,1,"0.5","4","neutral",3,36.7915719096271
9,6,2,"0.5","4","negative",4,22.4344424788515
9,6,3,"0.5","4","negative",3,46.4977685668109
9,6,4,"0.5","4","neutral",3,29.2415110628092
9,6,5,"0.5","4","positive",7,12.0037435921364
9,6,6,"0.5","4","negative",5,20.6136883700568
9,6,7,"0.5","4","neutral",4,32.1197970515856
9,6,8,"0.5","4","negative",2,32.2157961736937
9,6,9,"0.5","4","neutral",4,16.5501314239312
9,6,10,"0.5","4","negative",4,24.3820950105046
9,6,11,"0.5","4","neutral",4,32.5281790328242
9,6,12,"0.5","4","positive",4,23.3596379835596
9,6,13,"0.5","4","positive",3,46.3709308260384
9,6,14,"0.5","4","negative",3,30.8892621623978
9,6,15,"0.5","4","positive",4,41.9332019242821
9,6,16,"0.5","4","positive",5,21.4584364449072
9,6,17,"0.5","4","neutral",4,28.2721633427992
9,6,18,"0.5","4","positive",5,24.1162181488319
9,6,19,"0.5","4","neutral",3,35.8672302802866
9,6,20,"0.5","4","negative",3,26.1165036275431
9,6,21,"0.5","4","negative",3,25.6537101841334
9,6,22,"0.5","4","neutral",4,24.6160427651049
9,6,23,"0.5","4","positive",4,30.0216410379906
9,6,24,"0.5","4","negative",4,19.7273125474415
9,6,25,"0.5","4","negative",3,25.9577489259367
9,6,26,"0.5","4","positive",3,30.5581545297676
9,6,27,"0.5","4","positive",4,34.4228735820826
9,6,28,"0.5","4","neutral",4,27.6626520297802
9,6,29,"0.5","4","neutral",4,24.6520873576659
9,6,30,"0.5","4","positive",4,16.7712775862273
9,7,1,"2","3","positive",3,43.5783648290798
9,7,2,"2","3","neutral",2,67.9711787746582
9,7,3,"2","3","negative",3,24.5400728859907
9,7,4,"2","3","positive",5,28.1442161741793
9,7,5,"2","3","negative",3,69.3412765626719
9,7,6,"2","3","negative",3,36.6473853866929
9,7,7,"2","3","negative",2,36.6102640920701
9,7,8,"2","3","positive",3,72.5204822158215
9,7,9,"2","3","negative",3,38.1975496904577
9,7,10,"2","3","negative",3,46.3282826510325
9,7,11,"2","3","neutral",3,31.3745406580473
9,7,12,"2","3","negative",2,58.3320581987898
9,7,13,"2","3","neutral",2,54.6908003587667
9,7,14,"2","3","negative",3,49.8328001369742
9,7,15,"2","3","positive",4,55.5922533770469
9,7,16,"2","3","neutral",3,51.4815219229184
9,7,17,"2","3","negative",3,37.9095847226223
9,7,18,"2","3","negative",4,36.7790916566761
9,7,19,"2","3","positive",4,47.1832992052863
9,7,20,"2","3","positive",4,43.6897012972081
9,7,21,"2","3","positive",4,38.3660977273277
9,7,22,"2","3","neutral",4,53.7510799297565
9,7,23,"2","3","positive",5,38.0167338368512
9,7,24,"2","3","positive",3,49.5175971105118
9,7,25,"2","3","positive",3,103.762636573624
9,7,26,"2","3","neutral",3,60.0986066953003
9,7,27,"2","3","neutral",3,42.6652610706464
9,7,28,"2","3","neutral",2,63.3321469763793
9,7,29,"2","3","neutral",4,65.5184408062356
9,7,30,"2","3","neutral",5,38.3489884974277
9,8,1,"2","4","neutral",4,50.7440360671624
9,8,2,"2","4","negative",3,30.7566198298091
9,8,3,"2","4","neutral",4,51.0928323069146
9,8,4,"2","4","positive",4,49.3292696056583
9,8,5,"2","4","neutral",3,119.978914815736
9,8,6,"2","4","positive",3,81.7882522291004
9,8,7,"2","4","positive",3,39.4576767995546
9,8,8,"2","4","negative",3,41.5172293475655
9,8,9,"2","4","negative",3,58.2443340640226
9,8,10,"2","4","neutral",3,59.8532418989188
9,8,11,"2","4","neutral",5,27.7566904880561
9,8,12,"2","4","negative",3,61.9563234113538
9,8,13,"2","4","negative",3,43.5018418271724
9,8,14,"2","4","positive",3,43.0844905781688
9,8,15,"2","4","positive",4,31.4642272995452
9,8,16,"2","4","neutral",4,63.7887279399669
9,8,17,"2","4","neutral",4,32.3814719448092
9,8,18,"2","4","negative",4,52.42122020925
9,8,19,"2","4","neutral",3,40.6591759789321
9,8,20,"2","4","positive",3,43.961065956114
9,8,21,"2","4","neutral",4,50.5080669666445
9,8,22,"2","4","negative",3,62.2794550536684
9,8,23,"2","4","negative",3,57.6828248995703
9,8,24,"2","4","neutral",3,47.7076940227047
9,8,25,"2","4","positive",5,46.8124605526615
9,8,26,"2","4","positive",4,61.9402481368292
9,8,27,"2","4","negative",3,61.9076988538313
9,8,28,"2","4","negative",3,49.6904187002511
9,8,29,"2","4","positive",4,66.2605989536179
9,8,30,"2","4","positive",3,67.2464939780214
10,1,1,"2","1","negative",1,44.2691543042783
10,1,2,"2","1","positive",1,71.4867230091959
10,1,3,"2","1","neutral",1,63.2412671935609
10,1,4,"2","1","negative",1,66.687780628267
10,1,5,"2","1","neutral",4,34.4412288717654
10,1,6,"2","1","negative",1,53.7709657317541
10,1,7,"2","1","negative",1,66.2195907338989
10,1,8,"2","1","neutral",5,40.9134166480323
10,1,9,"2","1","positive",2,67.0222601006123
10,1,10,"2","1","negative",1,35.7652701842899
10,1,11,"2","1","positive",4,37.2748385353666
10,1,12,"2","1","negative",1,48.5208570847728
10,1,13,"2","1","negative",2,37.965084530845
10,1,14,"2","1","positive",4,40.7024335883651
10,1,15,"2","1","positive",4,62.0578105716275
10,1,16,"2","1","negative",4,34.1040184681568
10,1,17,"2","1","positive",3,47.6063111461621
10,1,18,"2","1","neutral",3,66.8133924449412
10,1,19,"2","1","positive",2,68.7491640091413
10,1,20,"2","1","neutral",5,31.8165132926959
10,1,21,"2","1","negative",2,63.624895854083
10,1,22,"2","1","neutral",2,69.3391456275511
10,1,23,"2","1","positive",5,49.9019944301979
10,1,24,"2","1","negative",1,46.9926844963209
10,1,25,"2","1","positive",1,83.5896784702349
10,1,26,"2","1","positive",4,49.4848347986868
10,1,27,"2","1","neutral",3,54.5115718953151
10,1,28,"2","1","neutral",3,44.7616584548426
10,1,29,"2","1","neutral",4,51.1918925883194
10,1,30,"2","1","neutral",3,62.073024043446
10,2,1,"0.5","1","negative",5,28.9831952238544
10,2,2,"0.5","1","positive",6,32.362669457801
10,2,3,"0.5","1","negative",6,31.5905867284495
10,2,4,"0.5","1","positive",5,27.8957005517957
10,2,5,"0.5","1","neutral",5,24.9741279341456
10,2,6,"0.5","1","neutral",5,33.2483910017442
10,2,7,"0.5","1","neutral",3,49.0028828734601
10,2,8,"0.5","1","negative",5,27.2421669936587
10,2,9,"0.5","1","positive",5,31.4793722760814
10,2,10,"0.5","1","negative",4,37.3683103452938
10,2,11,"0.5","1","negative",4,29.433636018285
10,2,12,"0.5","1","positive",5,26.0990513221018
10,2,13,"0.5","1","positive",6,22.1775645060592
10,2,14,"0.5","1","negative",4,37.6668226019394
10,2,15,"0.5","1","neutral",3,27.6044506952839
10,2,16,"0.5","1","positive",3,31.3956932377541
10,2,17,"0.5","1","positive",6,20.2504867620006
10,2,18,"0.5","1","positive",5,45.7051251584015
10,2,19,"0.5","1","positive",4,46.7523914562466
10,2,20,"0.5","1","positive",4,26.765037122634
10,2,21,"0.5","1","negative",4,29.3296183465477
10,2,22,"0.5","1","neutral",3,29.5752651302025
10,2,23,"0.5","1","negative",4,28.2000398470869
10,2,24,"0.5","1","neutral",5,30.6468268494627
10,2,25,"0.5","1","negative",3,37.1412446664766
10,2,26,"0.5","1","negative",4,34.28830455525
10,2,27,"0.5","1","neutral",4,37.8500082106415
10,2,28,"0.5","1","neutral",5,31.8078323967831
10,2,29,"0.5","1","neutral",4,33.9669391753445
10,2,30,"0.5","1","neutral",3,35.5507241996857
10,3,1,"2","2","neutral",3,47.8240849230256
10,3,2,"2","2","negative",2,76.0818934884888
10,3,3,"2","2","positive",3,50.6530155411657
10,3,4,"2","2","neutral",4,46.061619041767
10,3,5,"2","2","neutral",2,52.5955220387752
10,3,6,"2","2","neutral",2,44.3529427094238
10,3,7,"2","2","neutral",3,52.8552520853238
10,3,8,"2","2","neutral",2,55.6698694186726
10,3,9,"2","2","neutral",2,47.3093513768917
10,3,10,"2","2","positive",2,55.9765568097355
10,3,11,"2","2","neutral",4,42.9800822716258
10,3,12,"2","2","neutral",4,65.1856811338202
10,3,13,"2","2","positive",2,54.9632693428432
10,3,14,"2","2","negative",1,74.1611116176159
10,3,15,"2","2","neutral",1,62.1166221880469
10,3,16,"2","2","positive",2,77.880891951044
10,3,17,"2","2","positive",4,29.088260564934
10,3,18,"2","2","negative",4,34.1249243771782
10,3,19,"2","2","negative",1,63.1179342294975
10,3,20,"2","2","negative",3,28.4817782617617
10,3,21,"2","2","positive",2,50.1204496753949
10,3,22,"2","2","positive",1,37.4307141713133
10,3,23,"2","2","positive",1,94.4484882407752
10,3,24,"2","2","positive",1,82.6146362630809
10,3,25,"2","2","positive",1,64.9691785359208
10,3,26,"2","2","negative",1,35.1825339909374
10,3,27,"2","2","negative",1,51.0073500965715
10,3,28,"2","2","negative",1,114.744960074963
10,3,29,"2","2","negative",1,85.0909834290822
10,3,30,"2","2","negative",1,47.9888716529737
10,4,1,"2","3","positive",3,35.5279881800354
10,4,2,"2","3","neutral",2,65.6946737308683
10,4,3,"2","3","positive",4,30.9544583234735
10,4,4,"2","3","neutral",2,41.7870927674516
10,4,5,"2","3","negative",2,45.1944415906328
10,4,6,"2","3","positive",1,74.7193559895494
10,4,7,"2","3","positive",1,58.4369878880602
10,4,8,"2","3","neutral",2,57.1218096894611
10,4,9,"2","3","neutral",2,44.4004775337325
10,4,10,"2","3","positive",3,52.1716440553384
10,4,11,"2","3","neutral",1,79.3473226778151
10,4,12,"2","3","negative",2,47.6307036721201
10,4,13,"2","3","positive",3,38.3806013053034
10,4,14,"2","3","neutral",3,42.445920605408
10,4,15,"2","3","negative",1,77.9104767412876
10,4,16,"2","3","positive",2,53.7707575034583
10,4,17,"2","3","negative",1,36.1461385340499
10,4,18,"2","3","neutral",3,36.3843331754899
10,4,19,"2","3","neutral",3,65.8240544489041
10,4,20,"2","3","positive",4,36.1941086948423
10,4,21,"2","3","neutral",3,79.0433349809478
10,4,22,"2","3","positive",1,41.9517646389858
10,4,23,"2","3","negative",2,39.5396861336517
10,4,24,"2","3","negative",4,43.969482875701
10,4,25,"2","3","neutral",1,86.8260917406544
10,4,26,"2","3","negative",1,45.7263369054582
10,4,27,"2","3","positive",1,57.4615017332433
10,4,28,"2","3","negative",1,72.8735997946033
10,4,29,"2","3","negative",4,34.1148753231179
10,4,30,"2","3","negative",4,52.7569599702092
10,5,1,"0.5","2","negative",3,26.0992422356281
10,5,2,"0.5","2","neutral",3,20.1369376524867
10,5,3,"0.5","2","negative",4,27.1418272267814
10,5,4,"0.5","2","negative",4,39.1539207900689
10,5,5,"0.5","2","neutral",5,24.6799276072093
10,5,6,"0.5","2","negative",5,22.5774107812605
10,5,7,"0.5","2","positive",5,22.0347437505888
10,5,8,"0.5","2","negative",4,26.7164342745153
10,5,9,"0.5","2","positive",6,20.8536632159831
10,5,10,"0.5","2","neutral",4,25.8126516916517
10,5,11,"0.5","2","negative",4,27.8343345670819
10,5,12,"0.5","2","neutral",3,25.2571239129052
10,5,13,"0.5","2","positive",1,43.3009613561188
10,5,14,"0.5","2","negative",5,23.7418147447552
10,5,15,"0.5","2","positive",5,38.0580588301574
10,5,16,"0.5","2","negative",6,25.8735681537597
10,5,17,"0.5","2","neutral",6,25.933595760822
10,5,18,"0.5","2","neutral",6,24.4240151122613
10,5,19,"0.5","2","neutral",5,20.8068968388144
10,5,20,"0.5","2","positive",2,32.7301999741441
10,5,21,"0.5","2","neutral",3,31.6237222311508
10,5,22,"0.5","2","positive",3,37.210586449383
10,5,23,"0.5","2","negative",6,26.983122712763
10,5,24,"0.5","2","neutral",6,26.7937374443132
10,5,25,"0.5","2","positive",6,36.0442343968679
10,5,26,"0.5","2","positive",6,20.8745942052626
10,5,27,"0.5","2","positive",6,24.8410892141198
10,5,28,"0.5","2","neutral",4,36.5191870616042
10,5,29,"0.5","2","negative",4,22.2893387187132
10,5,30,"0.5","2","positive",5,29.055953122737
10,6,1,"0.5","3","positive",6,17.4137273079821
10,6,2,"0.5","3","neutral",4,31.1376423739219
10,6,3,"0.5","3","negative",5,23.4930939500393
10,6,4,"0.5","3","neutral",4,28.4558079528553
10,6,5,"0.5","3","neutral",3,39.8134785681737
10,6,6,"0.5","3","negative",1,30.8050843909907
10,6,7,"0.5","3","positive",6,17.3408547390159
10,6,8,"0.5","3","positive",6,33.725105465127
10,6,9,"0.5","3","positive",6,28.3796537156139
10,6,10,"0.5","3","negative",4,31.0145620224589
10,6,11,"0.5","3","negative",3,34.9116952863472
10,6,12,"0.5","3","positive",5,27.5618470163571
10,6,13,"0.5","3","negative",6,17.4296082274001
10,6,14,"0.5","3","neutral",6,13.8141526624441
10,6,15,"0.5","3","positive",4,45.1491472834632
10,6,16,"0.5","3","neutral",6,20.0822321511816
10,6,17,"0.5","3","neutral",5,37.0703537920173
10,6,18,"0.5","3","negative",3,36.2345308357046
10,6,19,"0.5","3","positive",3,32.6863234347662
10,6,20,"0.5","3","positive",4,22.8047204928049
10,6,21,"0.5","3","neutral",3,41.6416867047393
10,6,22,"0.5","3","negative",6,14.7039723018991
10,6,23,"0.5","3","neutral",5,28.8541943103583
10,6,24,"0.5","3","positive",6,32.9223688981383
10,6,25,"0.5","3","negative",2,49.1679105819556
10,6,26,"0.5","3","neutral",4,29.9060547654469
10,6,27,"0.5","3","neutral",3,32.7055340091979
10,6,28,"0.5","3","positive",6,22.6015574211422
10,6,29,"0.5","3","negative",4,26.2543663511101
10,6,30,"0.5","3","negative",4,18.326489553418
10,7,1,"0.5","4","negative",5,22.3353956559232
10,7,2,"0.5","4","positive",4,21.7748800160715
10,7,3,"0.5","4","positive",5,26.2031085101385
10,7,4,"0.5","4","neutral",3,36.2510264780882
10,7,5,"0.5","4","negative",2,23.865793003906
10,7,6,"0.5","4","neutral",2,23.6927511099645
10,7,7,"0.5","4","neutral",1,27.8860734311589
10,7,8,"0.5","4","positive",3,31.6023201891213
10,7,9,"0.5","4","positive",5,24.6831714320649
10,7,10,"0.5","4","negative",1,39.5687096337325
10,7,11,"0.5","4","negative",5,19.7792994986153
10,7,12,"0.5","4","positive",6,24.6902712885331
10,7,13,"0.5","4","positive",3,25.1033822511125
10,7,14,"0.5","4","negative",1,40.938046275196
10,7,15,"0.5","4","negative",2,33.3125287079482
10,7,16,"0.5","4","positive",3,26.9357863741254
10,7,17,"0.5","4","negative",1,31.6789463793077
10,7,18,"0.5","4","negative",2,24.1635566247681
10,7,19,"0.5","4","negative",2,27.3815165355996
10,7,20,"0.5","4","positive",4,36.6357682304494
10,7,21,"0.5","4","neutral",4,31.91071977285
10,7,22,"0.5","4","positive",6,28.0056157034216
10,7,23,"0.5","4","positive",6,30.5006617673792
10,7,24,"0.5","4","neutral",6,23.8807152195649
10,7,25,"0.5","4","negative",6,26.7574777920989
10,7,26,"0.5","4","neutral",6,19.2265072681984
10,7,27,"0.5","4","neutral",7,15.2668916503104
10,7,28,"0.5","4","neutral",5,28.7941744124536
10,7,29,"0.5","4","neutral",4,20.7590555880797
10,7,30,"0.5","4","neutral",4,43.8736819501401
10,8,1,"2","4","negative",2,33.2597818702529
10,8,2,"2","4","neutral",2,29.6696339609079
10,8,3,"2","4","neutral",1,47.1413638246269
10,8,4,"2","4","positive",1,59.5794674890924
10,8,5,"2","4","positive",1,52.4213512426583
10,8,6,"2","4","positive",1,56.5095916710152
10,8,7,"2","4","neutral",1,31.2935859352615
10,8,8,"2","4","negative",1,62.1443575168461
10,8,9,"2","4","positive",1,61.9736429471137
10,8,10,"2","4","positive",1,45.541567632785
10,8,11,"2","4","positive",1,54.8553982160641
10,8,12,"2","4","negative",1,61.4326554373792
10,8,13,"2","4","positive",1,70.7551466601348
10,8,14,"2","4","neutral",1,49.8908008792941
10,8,15,"2","4","neutral",1,46.6465188632183
10,8,16,"2","4","positive",3,58.5671911768038
10,8,17,"2","4","negative",1,70.2365439848251
10,8,18,"2","4","neutral",1,45.6794714789721
10,8,19,"2","4","positive",1,74.2810160496473
10,8,20,"2","4","positive",1,65.3764445087124
10,8,21,"2","4","negative",1,54.7383970423416
10,8,22,"2","4","negative",1,33.331164951359
10,8,23,"2","4","negative",1,49.1396121775464
10,8,24,"2","4","neutral",1,72.3549833273397
10,8,25,"2","4","negative",1,54.5699064795818
10,8,26,"2","4","neutral",1,56.355687715493
10,8,27,"2","4","neutral",1,77.6179765316353
10,8,28,"2","4","negative",1,62.442939842782
10,8,29,"2","4","neutral",1,43.3970737233388
10,8,30,"2","4","negative",1,52.135703661822
11,1,1,"2","1","positive",5,57.0684257641494
11,1,2,"2","1","neutral",5,50.5919652756058
11,1,3,"2","1","negative",5,35.0952186073899
11,1,4,"2","1","positive",5,41.0045113094798
11,1,5,"2","1","negative",7,34.7933171683932
11,1,6,"2","1","neutral",5,51.4743849675852
11,1,7,"2","1","neutral",5,51.8637201417538
11,1,8,"2","1","negative",3,39.1617359968989
11,1,9,"2","1","negative",3,44.2999728731865
11,1,10,"2","1","neutral",2,39.1139892077585
11,1,11,"2","1","positive",2,60.0740283469844
11,1,12,"2","1","neutral",1,67.7667643876859
11,1,13,"2","1","neutral",5,46.6209730150065
11,1,14,"2","1","positive",5,34.6854161127562
11,1,15,"2","1","neutral",5,32.4880805197448
